text_number,word_count,file_size,time_taken,provider,model,text
501,6,43.59375,1.908280372619629,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
502,10,77.8125,2.0165529251098633,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
503,15,115.3125,1.679426670074463,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
504,12,71.25,1.821814775466919,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
505,10,86.71875,1.8577899932861328,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
506,10,95.15625,1.8759992122650146,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
507,6,49.6875,1.2097954750061035,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
508,10,83.90625,1.4657375812530518,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
509,12,63.28125,1.1875927448272705,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
510,9,101.71875,1.765838384628296,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
511,6,41.25,1.5901379585266113,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
512,10,76.875,2.0359013080596924,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
513,15,134.53125,1.703944444656372,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
514,12,75.0,1.462214708328247,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
515,10,81.09375,1.5782194137573242,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
516,10,110.625,1.603708028793335,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
517,6,50.15625,1.3028380870819092,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
518,10,79.21875,1.8691701889038086,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
519,12,79.6875,1.531040906906128,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
520,9,97.96875,1.3845434188842773,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
521,6,38.90625,1.4630770683288574,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
522,10,74.0625,1.7144110202789307,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
523,15,132.1875,2.25097918510437,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
524,12,74.0625,2.227766275405884,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
525,10,84.375,2.3795552253723145,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
526,10,108.28125,2.0193893909454346,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
527,6,49.6875,1.828150987625122,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
528,10,83.90625,2.024843215942383,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
529,12,81.5625,1.6765432357788086,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
530,9,103.59375,2.239006757736206,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
531,6,44.53125,1.2613139152526855,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
532,10,77.8125,1.9585740566253662,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
533,15,98.4375,1.7752666473388672,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
534,12,73.125,2.2100415229797363,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
535,10,78.75,1.9804048538208008,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
536,10,107.34375,1.5565330982208252,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
537,6,43.59375,1.8172118663787842,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
538,10,80.625,1.659804105758667,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
539,12,60.9375,1.4354946613311768,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
540,9,74.53125,2.1203205585479736,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
541,6,43.59375,1.6596484184265137,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
542,10,76.40625,1.6127383708953857,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
543,15,128.90625,1.8213346004486084,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
544,12,70.78125,1.3969740867614746,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
545,10,83.90625,1.5240163803100586,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
546,10,111.09375,1.6648509502410889,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
547,6,39.375,1.0497159957885742,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
548,10,78.28125,1.3979270458221436,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
549,12,72.65625,1.8102245330810547,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
550,9,100.78125,1.5479331016540527,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
551,6,38.4375,1.3816823959350586,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
552,10,74.0625,2.4618170261383057,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
553,15,112.96875,2.0990467071533203,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
554,12,73.59375,1.589181900024414,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
555,10,76.40625,1.855457067489624,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
556,10,112.03125,2.051316499710083,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
557,6,45.9375,1.0714561939239502,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
558,10,81.09375,2.1783766746520996,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
559,12,79.21875,1.4324939250946045,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
560,9,84.375,2.067884922027588,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
561,6,44.0625,1.8262038230895996,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
562,10,75.46875,1.600877046585083,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
563,15,133.59375,2.0782670974731445,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
564,12,69.375,1.346379041671753,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
565,10,85.78125,3.1547863483428955,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
566,10,112.96875,3.2849955558776855,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
567,6,39.375,1.587331771850586,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
568,10,83.4375,2.246218204498291,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
569,12,76.875,1.4150633811950684,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
570,9,84.375,2.103214979171753,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
571,6,41.25,1.5380146503448486,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
572,10,76.875,1.3491814136505127,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
573,15,130.78125,1.950547695159912,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
574,12,74.0625,2.1176652908325195,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
575,10,79.21875,1.5578787326812744,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
576,10,110.15625,1.3295340538024902,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
577,6,43.59375,1.3907620906829834,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
578,10,81.5625,2.704470634460449,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
579,12,81.09375,1.592419147491455,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
580,9,90.9375,1.6972465515136719,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
581,6,43.59375,1.9117045402526855,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
582,10,76.875,1.9454913139343262,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
583,15,127.96875,1.9184668064117432,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
584,12,73.125,1.7183411121368408,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
585,10,86.25,1.8448286056518555,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
586,10,106.875,1.6080577373504639,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
587,6,48.28125,1.3773853778839111,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
588,10,80.15625,2.1625843048095703,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
589,12,80.15625,1.7683281898498535,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
590,9,102.65625,1.3758010864257812,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
591,6,42.65625,1.7390046119689941,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
592,10,70.3125,1.268582820892334,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
593,15,131.71875,1.7924330234527588,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
594,12,73.125,1.3204524517059326,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
595,10,75.0,1.9893152713775635,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
596,10,114.375,2.004516839981079,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
597,6,40.3125,1.436049461364746,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
598,10,76.875,2.047574758529663,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
599,12,77.8125,1.7949857711791992,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
600,9,97.03125,1.5761663913726807,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
601,6,44.53125,1.1068577766418457,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
602,10,70.3125,1.5885193347930908,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
603,15,128.90625,1.9482042789459229,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
604,12,70.3125,1.8096392154693604,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
605,10,67.03125,1.848520040512085,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
606,10,104.0625,2.07087779045105,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
607,6,41.25,2.7859838008880615,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
608,10,82.5,1.7143938541412354,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
609,12,80.625,2.1189255714416504,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
610,9,101.71875,1.5526273250579834,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
611,6,44.53125,1.5097451210021973,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
612,10,78.75,1.3736622333526611,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
613,15,111.5625,2.0417697429656982,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
614,12,73.59375,1.301156997680664,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
615,10,85.3125,1.873558759689331,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
616,10,113.4375,1.668290615081787,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
617,6,47.34375,1.8153622150421143,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
618,10,67.96875,1.7525858879089355,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
619,12,69.375,1.6708669662475586,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
620,9,103.125,2.122457504272461,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
621,6,44.53125,1.5636680126190186,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
622,10,76.875,1.4830904006958008,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
623,15,120.9375,2.084974527359009,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
624,12,75.0,2.1378889083862305,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
625,10,87.1875,1.6435275077819824,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
626,10,100.3125,1.5490310192108154,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
627,6,43.125,2.1935341358184814,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
628,10,82.03125,1.6655211448669434,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
629,12,81.09375,2.0790257453918457,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
630,9,99.84375,1.832580804824829,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
631,6,39.84375,1.3018717765808105,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
632,10,76.875,1.6645958423614502,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
633,15,114.84375,1.967700481414795,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
634,12,66.5625,1.4965026378631592,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
635,10,87.65625,1.9970908164978027,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
636,10,104.0625,1.5876991748809814,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
637,6,35.15625,1.478830099105835,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
638,10,84.84375,2.2208988666534424,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
639,12,70.78125,1.428368091583252,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
640,9,101.71875,1.7617132663726807,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
641,6,42.65625,1.9008147716522217,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
642,10,77.8125,1.3424336910247803,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
643,15,134.0625,1.9696838855743408,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
644,12,60.9375,2.145566701889038,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
645,10,57.65625,1.242213487625122,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
646,10,113.4375,1.8182826042175293,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
647,6,49.21875,1.7889230251312256,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
648,10,82.03125,3.793341875076294,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
649,12,80.625,1.555809736251831,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
650,9,100.3125,1.821096420288086,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
651,6,45.0,1.6379783153533936,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
652,10,78.28125,1.6055972576141357,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
653,15,87.1875,1.5274310111999512,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
654,12,74.53125,1.3009154796600342,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
655,10,55.78125,2.1559860706329346,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
656,10,113.4375,1.848785638809204,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
657,6,49.6875,1.209113597869873,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
658,10,78.28125,1.7760186195373535,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
659,12,78.28125,2.0355587005615234,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
660,9,103.125,2.3689403533935547,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
661,6,44.0625,1.0850584506988525,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
662,10,76.40625,1.5858736038208008,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
663,15,120.9375,2.2040905952453613,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
664,12,66.09375,5.1961939334869385,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
665,10,81.09375,2.413435459136963,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
666,10,113.4375,2.085125684738159,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
667,6,50.15625,2.1792948246002197,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
668,10,82.96875,2.043962240219116,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
669,12,80.15625,1.6538891792297363,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
670,9,98.4375,1.9126853942871094,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
671,6,43.125,2.08986759185791,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
672,10,77.8125,1.7608470916748047,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
673,15,131.25,2.14573335647583,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
674,12,69.84375,1.571681261062622,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
675,10,86.25,1.7139182090759277,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
676,10,101.71875,1.5940687656402588,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
677,6,49.6875,1.82676100730896,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
678,10,83.4375,1.5332930088043213,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
679,12,80.625,2.118142604827881,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
680,9,101.25,2.1550557613372803,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
681,6,42.1875,1.3550145626068115,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
682,10,69.375,1.5614128112792969,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
683,15,133.59375,1.6955325603485107,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
684,12,74.0625,1.9817941188812256,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
685,10,74.53125,2.033909320831299,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
686,10,112.5,1.5826327800750732,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
687,6,48.75,3.1250929832458496,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
688,10,75.9375,1.3691654205322266,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
689,12,81.5625,1.4918947219848633,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
690,9,91.875,2.1304125785827637,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
691,6,42.65625,1.4063661098480225,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
692,10,75.46875,1.4523687362670898,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
693,15,134.53125,4.3179216384887695,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
694,12,73.125,1.62412428855896,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
695,10,62.34375,1.8789927959442139,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
696,10,112.03125,1.5774948596954346,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
697,6,47.8125,1.0945677757263184,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
698,10,84.375,1.7705960273742676,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
699,12,81.09375,1.6612012386322021,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
700,9,96.09375,1.3475494384765625,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
701,6,43.59375,1.09999680519104,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
702,10,75.9375,1.4844655990600586,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
703,15,122.34375,1.5693347454071045,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
704,12,75.0,1.5900678634643555,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
705,10,86.25,1.677783727645874,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
706,10,113.4375,1.9605042934417725,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
707,6,48.75,1.7443747520446777,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
